target,source,total_gdppct,net_gdppct,total_mdollars,net_mdollars
Sudan,"Congo, Dem. Rep.",0.0000,0.0000,0.04,0.04
Sudan,Denmark,0.0000,0.0000,0.04,0.04
Sudan,Syrian Arab Republic,0.0000,0.0000,0.04,0.04
Sudan,Austria,0.0000,0.0000,0.04,0.04
Sudan,Cyprus,0.0000,0.0000,0.03,0.03
Sudan,Thailand,0.0000,0.0000,0.03,0.03
Sudan,Greece,0.0000,0.0000,0.03,0.03
Sudan,Turkey,0.0000,0.0000,0.03,0.03
Sudan,Central African Republic,0.0000,0.0000,0.03,0.03
Sudan,Eritrea,0.0000,0.0000,0.02,0.02
Sudan,Ukraine,0.0000,0.0000,0.02,0.02
Sudan,Russian Federation,0.0000,0.0000,0.01,0.01
Sudan,Hungary,0.0000,0.0000,0.01,0.01
Sudan,Malaysia,0.0000,0.0000,0.01,0.01
Sudan,Czech Republic,0.0000,0.0000,0.01,0.01
Sudan,Poland,0.0000,0.0000,0.01,0.01
Sudan,Niger,0.0000,0.0000,0.01,0.01
Sudan,Cameroon,0.0000,0.0000,0.00,0.00
Sudan,Mauritania,0.0000,0.0000,0.00,0.00
Sudan,Philippines,0.0000,0.0000,0.00,0.00
Sudan,Slovenia,0.0000,0.0000,0.00,0.00
Sudan,Bulgaria,0.0000,0.0000,0.00,0.00
Sudan,Brazil,0.0000,0.0000,0.00,0.00
Sudan,Malta,0.0000,0.0000,0.00,0.00
Sudan,Costa Rica,0.0000,0.0000,0.00,0.00
Sudan,Ghana,0.0000,0.0000,0.00,0.00
Sudan,Romania,0.0000,0.0000,0.00,0.00
Sudan,Slovak Republic,0.0000,0.0000,0.00,0.00
Sudan,Argentina,0.0000,0.0000,0.00,0.00
Sudan,Dominican Republic,0.0000,0.0000,0.00,0.00
Sudan,Estonia,0.0000,0.0000,0.00,0.00
Sudan,Panama,0.0000,0.0000,0.00,0.00
Sudan,Bermuda,0.0000,0.0000,0.00,0.00
Sudan,"Venezuela, RB",0.0000,0.0000,0.00,0.00
Sudan,Ecuador,0.0000,0.0000,0.00,0.00
Sudan,Portugal,0.0000,0.0000,0.00,0.00
Sudan,Chile,0.0000,0.0000,0.00,0.00
Sudan,Luxembourg,0.0000,0.0000,0.00,0.00
Sudan,Faeroe Islands,0.0000,0.0000,0.00,0.00
Sudan,Aruba,0.0000,0.0000,0.00,0.00
Sudan,Cuba,0.0000,0.0000,0.00,0.00
Sudan,Mexico,0.0000,0.0000,0.00,0.00
Sudan,Bolivia,0.0000,0.0000,0.00,0.00
Australia,WORLD,0.0015,-0.0113,1940.54,-14947.39
Australia,United Kingdom,0.0003,-0.0005,445.82,-638.25
Australia,United States,0.0002,0.0001,289.45,101.39
Australia,New Zealand,0.0002,0.0000,248.22,20.23
Australia,Canada,0.0001,0.0000,97.85,51.02
Australia,Italy,0.0001,-0.0005,84.38,-649.14
Australia,Japan,0.0000,-0.0002,52.90,-198.58
Australia,China,0.0000,-0.0022,52.59,-2869.24
Australia,Germany,0.0000,-0.0004,49.57,-506.85
Australia,Thailand,0.0000,-0.0003,44.72,-338.36
Australia,Netherlands,0.0000,-0.0001,41.73,-91.76
Australia,Singapore,0.0000,0.0000,38.90,38.90
Australia,Indonesia,0.0000,-0.0001,37.51,-134.50
Australia,"Hong Kong SAR, China",0.0000,0.0000,36.58,-16.24
Australia,France,0.0000,-0.0003,26.05,-398.32
Australia,Switzerland,0.0000,0.0000,24.52,-36.03
Australia,Ireland,0.0000,0.0000,22.87,-37.26
Australia,Malta,0.0000,-0.0001,21.62,-81.07
Australia,Spain,0.0000,-0.0001,21.62,-124.92
Australia,"Korea, Rep.",0.0000,-0.0002,21.30,-238.67
Australia,Turkey,0.0000,0.0000,17.22,2.87
Australia,Papua New Guinea,0.0000,0.0000,16.89,14.38
Australia,Philippines,0.0000,-0.0007,15.90,-986.46
Australia,Sweden,0.0000,-0.0001,14.84,-77.05
Australia,South Africa,0.0000,-0.0001,14.63,-175.57
Australia,Malaysia,0.0000,-0.0001,13.92,-121.98
Australia,Cyprus,0.0000,0.0000,13.88,-37.03
Australia,Israel,0.0000,0.0000,13.16,-18.19
Australia,Denmark,0.0000,0.0000,11.77,-47.64
Australia,Austria,0.0000,-0.0001,9.72,-111.31
Australia,Norway,0.0000,0.0000,8.51,-6.20
Australia,Fiji,0.0000,0.0000,8.49,-20.26
Australia,Slovenia,0.0000,0.0000,8.27,-10.87
Australia,Nigeria,0.0000,-0.0001,8.18,-102.91
Australia,Belgium,0.0000,-0.0001,5.69,-132.64
Australia,Samoa,0.0000,0.0000,4.93,-21.70
Australia,Portugal,0.0000,0.0000,4.92,-42.26
Australia,Chile,0.0000,0.0000,4.89,-0.50
Australia,Argentina,0.0000,0.0000,4.67,-6.02
Australia,Finland,0.0000,0.0000,4.53,-22.30
Australia,Croatia,0.0000,-0.0001,4.38,-190.39
Australia,Czech Republic,0.0000,-0.0001,4.25,-100.55
Australia,Greece,0.0000,0.0000,4.09,-39.70
Australia,Hungary,0.0000,-0.0001,4.05,-196.04
Australia,Poland,0.0000,-0.0001,3.86,-105.88
Australia,Brunei Darussalam,0.0000,0.0000,3.70,3.70
Australia,Libya,0.0000,0.0000,2.91,2.91
Australia,Peru,0.0000,0.0000,2.72,-19.91
Australia,India,0.0000,-0.0015,2.68,-1941.17
Australia,Vanuatu,0.0000,0.0000,2.49,-1.09
Australia,Brazil,0.0000,0.0000,2.36,-25.51
Australia,Serbia,0.0000,-0.0001,2.33,-124.81
Australia,Timor-Leste,0.0000,0.0000,2.20,-32.67
Australia,Ecuador,0.0000,0.0000,2.16,-3.07
Australia,Russian Federation,0.0000,0.0000,2.08,-17.00
Australia,Mexico,0.0000,0.0000,1.98,-6.38
Australia,Solomon Islands,0.0000,0.0000,1.70,-14.58
Australia,Botswana,0.0000,0.0000,1.61,1.16
Australia,Sri Lanka,0.0000,-0.0003,1.58,-391.00
Australia,New Caledonia,0.0000,-0.0001,1.38,-169.46
Australia,Isle of Man,0.0000,0.0000,1.31,1.31
Australia,Kenya,0.0000,-0.0001,1.30,-74.19
Australia,"Egypt, Arab Rep.",0.0000,-0.0002,1.22,-251.88
Australia,Slovak Republic,0.0000,0.0000,1.01,-20.09
Australia,Cayman Islands,0.0000,0.0000,0.98,0.98
Australia,Panama,0.0000,0.0000,0.94,0.04
Australia,Jordan,0.0000,0.0000,0.86,-30.99
Australia,Uruguay,0.0000,0.0000,0.85,-2.66
Australia,Colombia,0.0000,0.0000,0.85,-30.18
Australia,Vietnam,0.0000,-0.0009,0.81,-1181.25
Australia,Mongolia,0.0000,0.0000,0.81,-2.26
Australia,"Korea, Dem. Rep.",0.0000,0.0000,0.77,0.77
Australia,Algeria,0.0000,0.0000,0.66,-1.00
Australia,Bulgaria,0.0000,0.0000,0.59,-5.49
Australia,Mauritius,0.0000,0.0000,0.57,-45.46
Australia,Monaco,0.0000,0.0000,0.53,0.53
Australia,Kiribati,0.0000,0.0000,0.53,-2.45
Australia,"Venezuela, RB",0.0000,0.0000,0.48,-1.09
Australia,Cambodia,0.0000,0.0000,0.47,-13.75
Australia,Latvia,0.0000,0.0000,0.46,-19.42
Australia,Costa Rica,0.0000,0.0000,0.45,-1.45
Australia,Iceland,0.0000,0.0000,0.42,-2.69
Australia,Bermuda,0.0000,0.0000,0.41,-61.57
Australia,Ukraine,0.0000,0.0000,0.36,-24.16
Australia,Maldives,0.0000,0.0000,0.36,-1.36
Australia,Dominican Republic,0.0000,0.0000,0.36,-0.31
Australia,Luxembourg,0.0000,0.0000,0.34,-6.17
Australia,French Polynesia,0.0000,0.0000,0.33,-61.55
Australia,Bolivia,0.0000,0.0000,0.32,-1.33
Australia,"Bahamas, The",0.0000,0.0000,0.29,0.29
Australia,Romania,0.0000,0.0000,0.28,-26.28
Australia,Guatemala,0.0000,0.0000,0.27,-3.26
Australia,Andorra,0.0000,0.0000,0.24,0.24
Australia,Estonia,0.0000,0.0000,0.23,-9.24
Australia,Seychelles,0.0000,0.0000,0.20,-7.75
Australia,Zambia,0.0000,0.0000,0.18,-1.39
Australia,Swaziland,0.0000,0.0000,0.17,-0.34
Australia,Lithuania,0.0000,0.0000,0.16,-7.47
Australia,Faeroe Islands,0.0000,0.0000,0.16,-0.21
Australia,Ghana,0.0000,0.0000,0.15,-17.01
Australia,Barbados,0.0000,0.0000,0.13,-0.40
Australia,Paraguay,0.0000,0.0000,0.11,-0.29
Australia,Bhutan,0.0000,0.0000,0.11,-0.83
Australia,El Salvador,0.0000,0.0000,0.11,-37.07
Australia,Bosnia and Herzegovina,0.0000,0.0000,0.10,-50.16
Australia,"Micronesia, Fed. Sts.",0.0000,0.0000,0.08,0.05
Australia,St. Lucia,0.0000,0.0000,0.07,0.03
Australia,Rwanda,0.0000,0.0000,0.07,-0.70
Australia,Lao PDR,0.0000,0.0000,0.07,-1.31
Australia,Aruba,0.0000,0.0000,0.06,0.03
Australia,Puerto Rico,0.0000,0.0000,0.04,0.04
Australia,Nicaragua,0.0000,0.0000,0.04,-2.05
Australia,Marshall Islands,0.0000,0.0000,0.04,-0.09
Australia,Tuvalu,0.0000,0.0000,0.03,-0.20
Australia,Dominica,0.0000,0.0000,0.03,0.00
Australia,Antigua and Barbuda,0.0000,0.0000,0.03,0.00
Australia,Honduras,0.0000,0.0000,0.02,-1.73
Australia,Cuba,0.0000,0.0000,0.02,0.02
Australia,St. Kitts and Nevis,0.0000,0.0000,0.01,0.00
Australia,Afghanistan,0.0000,0.0000,0.00,-3.18
New Zealand,WORLD,0.0015,-0.0103,297.43,-2110.55
New Zealand,Australia,0.0011,-0.0001,227.99,-20.23
New Zealand,United Kingdom,0.0001,-0.0009,21.45,-193.43
New Zealand,United States,0.0001,-0.0002,11.53,-33.34
New Zealand,Brunei Darussalam,0.0000,0.0000,9.82,9.82
New Zealand,Canada,0.0000,0.0000,4.69,-4.73
New Zealand,Malaysia,0.0000,-0.0001,2.24,-12.77
New Zealand,Japan,0.0000,-0.0002,1.71,-44.11
New Zealand,Singapore,0.0000,0.0000,1.50,1.50
New Zealand,Netherlands,0.0000,-0.0001,1.49,-26.38
New Zealand,Samoa,0.0000,-0.0003,1.46,-63.47
New Zealand,China,0.0000,-0.0030,1.40,-622.12
New Zealand,South Africa,0.0000,-0.0003,1.12,-58.92
New Zealand,"Korea, Rep.",0.0000,-0.0003,0.91,-62.26
New Zealand,"Hong Kong SAR, China",0.0000,0.0000,0.89,-2.96
New Zealand,Germany,0.0000,-0.0003,0.84,-51.46
New Zealand,Ireland,0.0000,0.0000,0.77,-6.24
New Zealand,Fiji,0.0000,-0.0001,0.76,-20.93
New Zealand,France,0.0000,-0.0002,0.75,-47.35
New Zealand,Switzerland,0.0000,-0.0001,0.75,-10.99
New Zealand,Thailand,0.0000,-0.0002,0.68,-49.70
New Zealand,Sweden,0.0000,-0.0001,0.42,-10.31
New Zealand,Papua New Guinea,0.0000,0.0000,0.41,0.32
New Zealand,American Samoa,0.0000,0.0000,0.39,0.39
New Zealand,Italy,0.0000,0.0000,0.39,-5.71
New Zealand,Spain,0.0000,0.0000,0.33,0.33
New Zealand,Denmark,0.0000,0.0000,0.32,-6.78
New Zealand,Norway,0.0000,0.0000,0.25,0.25
New Zealand,Austria,0.0000,0.0000,0.17,-6.94
New Zealand,Turkey,0.0000,0.0000,0.16,0.16
New Zealand,Philippines,0.0000,-0.0009,0.15,-189.25
New Zealand,Vanuatu,0.0000,0.0000,0.12,0.12
New Zealand,Brazil,0.0000,0.0000,0.11,-5.31
New Zealand,Czech Republic,0.0000,0.0000,0.11,-8.74
New Zealand,Solomon Islands,0.0000,0.0000,0.09,0.09
New Zealand,Finland,0.0000,0.0000,0.09,0.09
New Zealand,Hungary,0.0000,-0.0001,0.07,-10.98
New Zealand,Timor-Leste,0.0000,0.0000,0.07,0.07
New Zealand,Chile,0.0000,0.0000,0.07,-0.35
New Zealand,Ecuador,0.0000,0.0000,0.06,0.06
New Zealand,New Caledonia,0.0000,0.0000,0.06,0.06
New Zealand,French Polynesia,0.0000,0.0000,0.05,0.05
New Zealand,Croatia,0.0000,0.0000,0.05,-4.45
New Zealand,Mexico,0.0000,0.0000,0.05,0.05
New Zealand,Poland,0.0000,0.0000,0.04,-3.30
New Zealand,Peru,0.0000,0.0000,0.04,0.04
New Zealand,Cyprus,0.0000,0.0000,0.04,0.04
New Zealand,Tajikistan,0.0000,0.0000,0.04,0.04
New Zealand,Greece,0.0000,0.0000,0.04,0.04
New Zealand,Isle of Man,0.0000,0.0000,0.03,0.03
New Zealand,Russian Federation,0.0000,0.0000,0.03,-4.15
New Zealand,Cayman Islands,0.0000,0.0000,0.03,0.03
New Zealand,Bermuda,0.0000,0.0000,0.03,0.03
New Zealand,Kenya,0.0000,0.0000,0.02,-7.21
New Zealand,Iceland,0.0000,0.0000,0.02,0.02
New Zealand,Jordan,0.0000,0.0000,0.02,0.02
New Zealand,Colombia,0.0000,0.0000,0.02,-2.62
New Zealand,Romania,0.0000,0.0000,0.02,-3.18
New Zealand,Costa Rica,0.0000,0.0000,0.02,0.02
New Zealand,Portugal,0.0000,0.0000,0.02,0.02
New Zealand,Panama,0.0000,0.0000,0.02,0.02
New Zealand,Kiribati,0.0000,0.0000,0.02,-5.67
New Zealand,Uruguay,0.0000,0.0000,0.02,0.02
New Zealand,Slovenia,0.0000,0.0000,0.02,0.02
New Zealand,"Egypt, Arab Rep.",0.0000,0.0000,0.01,-7.06
New Zealand,Slovak Republic,0.0000,0.0000,0.01,0.01
New Zealand,Bolivia,0.0000,0.0000,0.01,0.01
New Zealand,Ukraine,0.0000,0.0000,0.01,-2.03
New Zealand,Luxembourg,0.0000,0.0000,0.01,0.01
New Zealand,Maldives,0.0000,0.0000,0.01,0.01
New Zealand,Bhutan,0.0000,0.0000,0.01,0.01
New Zealand,Malta,0.0000,0.0000,0.01,0.01
New Zealand,Bulgaria,0.0000,0.0000,0.01,0.01
New Zealand,Monaco,0.0000,0.0000,0.01,0.01
New Zealand,Swaziland,0.0000,0.0000,0.01,0.01
New Zealand,"Bahamas, The",0.0000,0.0000,0.01,0.01
New Zealand,Paraguay,0.0000,0.0000,0.01,0.01
New Zealand,"Venezuela, RB",0.0000,0.0000,0.01,0.01
New Zealand,Serbia,0.0000,0.0000,0.01,-2.90
New Zealand,"Micronesia, Fed. Sts.",0.0000,0.0000,0.01,0.01
New Zealand,Antigua and Barbuda,0.0000,0.0000,0.00,0.00
New Zealand,Estonia,0.0000,0.0000,0.00,0.00
New Zealand,Marshall Islands,0.0000,0.0000,0.00,0.00
New Zealand,Faeroe Islands,0.0000,0.0000,0.00,0.00
New Zealand,Dominican Republic,0.0000,0.0000,0.00,0.00
New Zealand,Puerto Rico,0.0000,0.0000,0.00,0.00
New Zealand,Tuvalu,0.0000,0.0000,0.00,-1.93
New Zealand,Sint Maarten (Dutch part),0.0000,0.0000,0.00,0.00
New Zealand,El Salvador,0.0000,0.0000,0.00,0.00
New Zealand,Bosnia and Herzegovina,0.0000,0.0000,0.00,0.00
New Zealand,Honduras,0.0000,0.0000,0.00,0.00
New Zealand,St. Lucia,0.0000,0.0000,0.00,0.00
New Zealand,Seychelles,0.0000,0.0000,0.00,0.00
New Zealand,Nicaragua,0.0000,0.0000,0.00,0.00
New Zealand,Curacao,0.0000,0.0000,0.00,0.00
New Zealand,Afghanistan,0.0000,0.0000,0.00,-0.25
Brazil,WORLD,0.0013,0.0005,2698.79,939.92
Brazil,United States,0.0003,0.0003,593.11,543.30
Brazil,Japan,0.0003,0.0002,562.18,340.34
Brazil,Portugal,0.0001,-0.0001,203.03,-114.55
Brazil,Spain,0.0001,0.0000,185.18,-80.42
Brazil,Italy,0.0001,0.0000,172.23,55.49
Brazil,China,0.0001,0.0000,156.02,44.27
Brazil,Paraguay,0.0001,0.0000,110.07,81.24
Brazil,Germany,0.0000,0.0000,91.72,25.21
Brazil,France,0.0000,0.0000,85.58,-38.39
Brazil,United Kingdom,0.0000,0.0000,81.60,77.40
Brazil,Argentina,0.0000,0.0000,71.27,52.09
Brazil,Switzerland,0.0000,0.0000,59.21,47.63
Brazil,Canada,0.0000,0.0000,31.28,29.70
Brazil,Bolivia,0.0000,0.0000,29.51,-24.72
Brazil,Australia,0.0000,0.0000,27.87,25.51
Brazil,Netherlands,0.0000,0.0000,23.71,18.97
Brazil,Bangladesh,0.0000,0.0000,19.63,19.56
Brazil,Uruguay,0.0000,0.0000,18.09,11.23
Brazil,Belgium,0.0000,0.0000,17.03,-16.05
Brazil,Chile,0.0000,0.0000,15.91,13.35
Brazil,Ireland,0.0000,0.0000,14.78,14.78
Brazil,Israel,0.0000,0.0000,13.70,8.34
Brazil,Sweden,0.0000,0.0000,10.60,5.49
Brazil,Suriname,0.0000,0.0000,9.60,9.59
Brazil,Thailand,0.0000,0.0000,9.50,6.76
Brazil,Austria,0.0000,0.0000,7.95,-5.10
Brazil,Norway,0.0000,0.0000,7.89,6.15
Brazil,Peru,0.0000,0.0000,7.57,-20.73
Brazil,Mexico,0.0000,0.0000,7.17,1.75
Brazil,"Venezuela, RB",0.0000,0.0000,6.71,5.52
Brazil,New Zealand,0.0000,0.0000,5.42,5.31
Brazil,Ecuador,0.0000,0.0000,5.18,1.50
Brazil,Denmark,0.0000,0.0000,5.12,2.60
Brazil,South Africa,0.0000,0.0000,3.86,2.29
Brazil,"Korea, Dem. Rep.",0.0000,0.0000,3.60,3.60
Brazil,Colombia,0.0000,0.0000,3.05,-11.07
Brazil,Guyana,0.0000,0.0000,2.90,1.98
Brazil,Panama,0.0000,0.0000,2.41,0.64
Brazil,Finland,0.0000,0.0000,1.90,0.55
Brazil,Dominican Republic,0.0000,0.0000,1.76,0.54
Brazil,Costa Rica,0.0000,0.0000,1.44,-0.03
Brazil,Czech Republic,0.0000,0.0000,1.10,-1.95
Brazil,Vietnam,0.0000,0.0000,0.97,0.44
Brazil,Hungary,0.0000,0.0000,0.79,-11.16
Brazil,Turkey,0.0000,0.0000,0.73,0.61
Brazil,Senegal,0.0000,0.0000,0.67,-0.06
Brazil,Russian Federation,0.0000,0.0000,0.59,-0.42
Brazil,Luxembourg,0.0000,0.0000,0.53,-0.92
Brazil,Mauritania,0.0000,0.0000,0.47,0.47
Brazil,Poland,0.0000,0.0000,0.40,-5.43
Brazil,Cabo Verde,0.0000,0.0000,0.38,-0.92
Brazil,Libya,0.0000,0.0000,0.34,0.34
Brazil,El Salvador,0.0000,0.0000,0.32,-0.28
Brazil,Guatemala,0.0000,0.0000,0.31,-1.58
Brazil,Croatia,0.0000,0.0000,0.28,-1.15
Brazil,Timor-Leste,0.0000,0.0000,0.27,0.15
Brazil,Slovenia,0.0000,0.0000,0.25,-0.16
Brazil,Honduras,0.0000,0.0000,0.23,-0.37
Brazil,Philippines,0.0000,0.0000,0.22,-1.37
Brazil,Iceland,0.0000,0.0000,0.21,-2.05
Brazil,Guinea,0.0000,0.0000,0.21,0.20
Brazil,Aruba,0.0000,0.0000,0.20,0.20
Brazil,Puerto Rico,0.0000,0.0000,0.18,0.18
Brazil,Ukraine,0.0000,0.0000,0.17,-0.79
Brazil,Nicaragua,0.0000,0.0000,0.17,-0.52
Brazil,Greece,0.0000,0.0000,0.17,-0.31
Brazil,Cayman Islands,0.0000,0.0000,0.15,0.15
Brazil,"Egypt, Arab Rep.",0.0000,0.0000,0.14,-15.23
Brazil,St. Kitts and Nevis,0.0000,0.0000,0.14,0.13
Brazil,Liechtenstein,0.0000,0.0000,0.13,0.13
Brazil,Bulgaria,0.0000,0.0000,0.13,-0.22
Brazil,"Bahamas, The",0.0000,0.0000,0.13,0.13
Brazil,Serbia,0.0000,0.0000,0.13,-0.93
Brazil,Bermuda,0.0000,0.0000,0.13,0.13
Brazil,Monaco,0.0000,0.0000,0.12,0.12
Brazil,Jordan,0.0000,0.0000,0.12,-4.72
Brazil,Lithuania,0.0000,0.0000,0.12,-1.25
Brazil,Faeroe Islands,0.0000,0.0000,0.11,0.11
Brazil,Cyprus,0.0000,0.0000,0.10,0.10
Brazil,Malta,0.0000,0.0000,0.10,0.05
Brazil,Kenya,0.0000,0.0000,0.10,-0.06
Brazil,Estonia,0.0000,0.0000,0.08,-0.44
Brazil,Slovak Republic,0.0000,0.0000,0.08,-0.66
Brazil,Malaysia,0.0000,0.0000,0.07,-0.04
Brazil,Cuba,0.0000,0.0000,0.06,0.06
Brazil,San Marino,0.0000,0.0000,0.04,0.04
Brazil,Latvia,0.0000,0.0000,0.04,-0.40
Brazil,Ghana,0.0000,0.0000,0.02,-0.15
Brazil,St. Lucia,0.0000,0.0000,0.02,-0.06
Brazil,Romania,0.0000,0.0000,0.01,-2.33
Brazil,Bosnia and Herzegovina,0.0000,0.0000,0.01,-0.07
Brazil,Seychelles,0.0000,0.0000,0.00,-0.07
Brazil,Afghanistan,0.0000,0.0000,0.00,0.00
"Hong Kong SAR, China",WORLD,0.0013,-0.0489,429.87,-16691.23
"Hong Kong SAR, China",Canada,0.0004,0.0004,136.05,121.32
"Hong Kong SAR, China",United States,0.0004,0.0003,132.26,104.72
"Hong Kong SAR, China",Australia,0.0002,0.0000,52.81,16.24
"Hong Kong SAR, China",United Kingdom,0.0001,0.0001,48.34,33.15
"Hong Kong SAR, China",Singapore,0.0001,0.0001,31.54,31.54
"Hong Kong SAR, China","Macao SAR, China",0.0000,0.0000,12.48,-2.37
"Hong Kong SAR, China",New Zealand,0.0000,0.0000,3.86,2.96
"Hong Kong SAR, China",China,0.0000,-0.0455,3.73,-15543.83
"Hong Kong SAR, China",Brunei Darussalam,0.0000,0.0000,3.58,3.58
"Hong Kong SAR, China",Thailand,0.0000,-0.0004,0.66,-131.85
"Hong Kong SAR, China",South Africa,0.0000,0.0000,0.65,0.65
"Hong Kong SAR, China",Vietnam,0.0000,-0.0002,0.62,-60.65
"Hong Kong SAR, China",Norway,0.0000,0.0000,0.55,0.55
"Hong Kong SAR, China",Sweden,0.0000,0.0000,0.33,0.33
"Hong Kong SAR, China",Denmark,0.0000,0.0000,0.28,0.28
"Hong Kong SAR, China",France,0.0000,-0.0001,0.27,-28.48
"Hong Kong SAR, China","Venezuela, RB",0.0000,0.0000,0.26,0.26
"Hong Kong SAR, China",Malaysia,0.0000,0.0000,0.19,-14.36
"Hong Kong SAR, China",Ireland,0.0000,0.0000,0.17,-0.37
"Hong Kong SAR, China",Austria,0.0000,0.0000,0.15,0.15
"Hong Kong SAR, China",Philippines,0.0000,-0.0019,0.14,-653.16
"Hong Kong SAR, China",Panama,0.0000,0.0000,0.13,0.13
"Hong Kong SAR, China","Korea, Dem. Rep.",0.0000,0.0000,0.09,0.09
"Hong Kong SAR, China",Ecuador,0.0000,0.0000,0.08,0.08
"Hong Kong SAR, China",Portugal,0.0000,0.0000,0.07,-0.19
"Hong Kong SAR, China",Costa Rica,0.0000,0.0000,0.07,0.07
"Hong Kong SAR, China",Cambodia,0.0000,0.0000,0.06,0.06
"Hong Kong SAR, China",Curacao,0.0000,0.0000,0.06,0.06
"Hong Kong SAR, China",Turkey,0.0000,0.0000,0.05,0.05
"Hong Kong SAR, China",Belize,0.0000,0.0000,0.04,0.04
"Hong Kong SAR, China",Mauritius,0.0000,0.0000,0.04,0.04
"Hong Kong SAR, China",Chile,0.0000,0.0000,0.04,0.04
"Hong Kong SAR, China",Greece,0.0000,0.0000,0.03,0.03
"Hong Kong SAR, China",Russian Federation,0.0000,0.0000,0.03,-0.04
"Hong Kong SAR, China",Czech Republic,0.0000,0.0000,0.03,0.03
"Hong Kong SAR, China",Aruba,0.0000,0.0000,0.03,0.03
"Hong Kong SAR, China",Bermuda,0.0000,0.0000,0.02,0.02
"Hong Kong SAR, China",Jordan,0.0000,0.0000,0.02,0.02
"Hong Kong SAR, China",Colombia,0.0000,0.0000,0.02,0.02
"Hong Kong SAR, China",Argentina,0.0000,0.0000,0.02,0.02
"Hong Kong SAR, China","Bahamas, The",0.0000,0.0000,0.00,0.00
"Hong Kong SAR, China",El Salvador,0.0000,0.0000,0.00,0.00
"Hong Kong SAR, China","Egypt, Arab Rep.",0.0000,0.0000,0.00,0.00
"Hong Kong SAR, China",Vanuatu,0.0000,0.0000,0.00,0.00
"Hong Kong SAR, China",Ukraine,0.0000,0.0000,0.00,0.00
"Hong Kong SAR, China",Sint Maarten (Dutch part),0.0000,0.0000,0.00,0.00
"Hong Kong SAR, China",Cuba,0.0000,0.0000,0.00,0.00
"Hong Kong SAR, China",Uruguay,0.0000,0.0000,0.00,0.00
"Hong Kong SAR, China",Estonia,0.0000,0.0000,0.00,0.00
Turkey,WORLD,0.0012,-0.0043,1045.05,-3692.30
Turkey,Germany,0.0006,-0.0013,503.22,-1133.79
Turkey,France,0.0001,-0.0003,87.27,-215.48
Turkey,Netherlands,0.0001,0.0000,68.85,23.39
Turkey,Austria,0.0001,-0.0001,53.82,-63.14
Turkey,United States,0.0000,0.0000,36.75,-5.25
Turkey,Saudi Arabia,0.0000,0.0000,34.69,28.20
Turkey,Belgium,0.0000,-0.0003,32.76,-217.05
Turkey,Switzerland,0.0000,0.0000,28.95,-29.83
Turkey,United Kingdom,0.0000,0.0000,27.52,4.02
Turkey,Kazakhstan,0.0000,0.0000,26.60,25.50
Turkey,"Macedonia, FYR",0.0000,0.0000,22.60,-16.24
Turkey,United Arab Emirates,0.0000,0.0000,15.68,15.68
Turkey,Sweden,0.0000,-0.0001,15.44,-47.37
Turkey,Australia,0.0000,0.0000,14.34,-2.87
Turkey,Denmark,0.0000,0.0000,11.13,-13.99
Turkey,Israel,0.0000,0.0000,9.32,-1.26
Turkey,Canada,0.0000,0.0000,8.90,6.82
Turkey,Italy,0.0000,0.0000,6.84,-6.20
Turkey,Kuwait,0.0000,0.0000,4.07,4.06
Turkey,Norway,0.0000,0.0000,3.84,-11.98
Turkey,Qatar,0.0000,0.0000,3.49,1.85
Turkey,Russian Federation,0.0000,0.0000,3.09,-18.33
Turkey,Iraq,0.0000,0.0000,3.05,-2.67
Turkey,Uzbekistan,0.0000,0.0000,2.32,2.32
Turkey,Finland,0.0000,0.0000,2.07,-4.31
Turkey,Greece,0.0000,0.0000,2.05,-24.54
Turkey,Bahrain,0.0000,0.0000,1.34,1.34
Turkey,Bulgaria,0.0000,-0.0013,1.30,-1083.72
Turkey,Romania,0.0000,0.0000,1.19,-40.74
Turkey,Spain,0.0000,0.0000,1.18,-14.06
Turkey,Czech Republic,0.0000,0.0000,0.97,-9.27
Turkey,Libya,0.0000,0.0000,0.77,0.77
Turkey,"Iran, Islamic Rep.",0.0000,0.0000,0.76,-13.98
Turkey,Hungary,0.0000,0.0000,0.73,-5.23
Turkey,Armenia,0.0000,0.0000,0.56,-1.72
Turkey,China,0.0000,0.0000,0.55,-12.61
Turkey,Azerbaijan,0.0000,0.0000,0.51,-20.16
Turkey,Albania,0.0000,0.0000,0.46,-4.65
Turkey,Ireland,0.0000,0.0000,0.41,-0.21
Turkey,Kyrgyz Republic,0.0000,0.0000,0.36,-13.18
Turkey,Turkmenistan,0.0000,0.0000,0.36,0.36
Turkey,South Africa,0.0000,0.0000,0.35,-0.11
Turkey,Moldova,0.0000,0.0000,0.35,-9.13
Turkey,"Egypt, Arab Rep.",0.0000,0.0000,0.33,-5.58
Turkey,Georgia,0.0000,0.0000,0.31,-22.89
Turkey,Liechtenstein,0.0000,0.0000,0.30,0.30
Turkey,Poland,0.0000,0.0000,0.30,-8.06
Turkey,Jordan,0.0000,0.0000,0.28,-6.18
Turkey,Argentina,0.0000,0.0000,0.28,0.14
Turkey,Philippines,0.0000,0.0000,0.28,-3.78
Turkey,Cyprus,0.0000,0.0000,0.23,-33.34
Turkey,Tajikistan,0.0000,0.0000,0.20,-1.30
Turkey,Ukraine,0.0000,0.0000,0.20,-8.40
